#tau, F(tau), dF(tau)
3.583870209962813913e-01,1.747514450247419082e-01,2.713707848651428309e-03
3.692472337537444638e-01,1.677961120224703839e-01,2.716468063027153903e-03
3.801074465112075362e-01,1.611588959389234355e-01,2.716895631490672675e-03
3.909676592686706087e-01,1.548925157172756084e-01,2.716419802214924996e-03
4.018278720261336812e-01,1.489698453249166110e-01,2.715990319718065982e-03
4.126880847835967536e-01,1.433122598168703465e-01,2.721406976555272843e-03
4.235482975410598261e-01,1.379711206345529406e-01,2.726535945119382912e-03
4.344085102985228986e-01,1.329276860648390679e-01,2.725219096273625435e-03
4.452687230559859710e-01,1.280422503080169971e-01,2.726317783323053794e-03
4.561289358134490435e-01,1.234252614817296367e-01,2.725220719125131825e-03
4.669891485709121159e-01,1.190781650887981769e-01,2.723625845436074798e-03
4.778493613283751884e-01,1.151073463745397041e-01,2.726131556893683205e-03
4.887095740858382609e-01,1.113728945850583352e-01,2.728787702315538504e-03
4.995697868433013333e-01,1.078923374288188325e-01,2.729878720579182079e-03
5.104299996007644058e-01,1.046383261466737880e-01,2.734811774281213550e-03
5.212902123582274783e-01,1.014795494240425394e-01,2.744355068225933555e-03
5.321504251156905507e-01,9.845012805098278530e-02,2.747486366519186034e-03
5.430106378731536232e-01,9.554979337652817761e-02,2.752145257128940647e-03
5.538708506306166957e-01,9.278466972160800963e-02,2.752558638435774734e-03
5.647310633880797681e-01,9.005794953439359707e-02,2.754090962529489109e-03
5.755912761455428406e-01,8.737663809289872296e-02,2.754765656671235349e-03
5.864514889030059130e-01,8.488268350535299600e-02,2.751335548262101235e-03
5.973117016604689855e-01,8.248013657926446529e-02,2.743527759467433765e-03
6.081719144179320580e-01,8.032500264586892036e-02,2.732987274652224664e-03
6.190321271753951304e-01,7.832514630916112552e-02,2.722674944285716908e-03
6.298923399328582029e-01,7.644022117571235009e-02,2.713404111415896464e-03
6.407525526903212754e-01,7.463217583730934190e-02,2.708717989240906447e-03
6.516127654477843478e-01,7.286404310283736696e-02,2.704870684717178200e-03
6.624729782052474203e-01,7.123680874569750243e-02,2.698486929730036822e-03
6.733331909627104928e-01,6.960323983938970782e-02,2.693642819971936702e-03
6.841934037201735652e-01,6.799777152339507580e-02,2.694373826007169254e-03
6.950536164776366377e-01,6.648294911570236387e-02,2.690758745795105485e-03
7.059138292350997101e-01,6.500320997311158366e-02,2.687152390761877226e-03
7.167740419925627826e-01,6.363945147861231610e-02,2.692248404775860783e-03
7.276342547500258551e-01,6.234845061620694628e-02,2.696681087591573135e-03
7.384944675074889275e-01,6.109605201558566956e-02,2.702659669791157918e-03
7.493546802649520000e-01,5.991728544404615470e-02,2.710792275820823709e-03
7.602148930224150725e-01,5.876280464210062449e-02,2.718560678925872193e-03
7.710751057798781449e-01,5.768307443490253150e-02,2.721498599875755119e-03
7.819353185373412174e-01,5.671905549969784299e-02,2.726357322747409960e-03
7.927955312948042899e-01,5.592908950965014281e-02,2.731633726400260059e-03
8.036557440522673623e-01,5.515349482635778511e-02,2.736803232080702204e-03
8.145159568097304348e-01,5.429427839887514262e-02,2.741855106293584251e-03
8.253761695671935072e-01,5.345933622341676739e-02,2.748066081016170299e-03
8.362363823246565797e-01,5.261419188572733635e-02,2.753539255709203971e-03
8.470965950821196522e-01,5.181252994354543923e-02,2.763317324368893234e-03
8.579568078395827246e-01,5.116302136314451049e-02,2.774684846382905520e-03
8.688170205970457971e-01,5.052943144371518230e-02,2.786601351302770823e-03
8.796772333545088696e-01,4.997747173794871156e-02,2.798632936365617972e-03
8.905374461119719420e-01,4.953655227597865418e-02,2.814158316290660093e-03
9.013976588694350145e-01,4.910257792066575339e-02,2.829825655834190563e-03
9.122578716268980870e-01,4.863509542084150372e-02,2.848222733413489308e-03
9.231180843843611594e-01,4.829644293801482052e-02,2.875543350378542522e-03
9.339782971418242319e-01,4.798722922017118614e-02,2.904281113308994876e-03
9.448385098992873043e-01,4.779255696388099578e-02,2.931008412161914111e-03
9.556987226567503768e-01,4.761804553229513626e-02,2.954271028980242318e-03
9.665589354142134493e-01,4.751432809989854927e-02,2.984645898570011547e-03
9.774191481716765217e-01,4.746006068887177742e-02,3.017789339296994902e-03
9.882793609291395942e-01,4.736416127721316399e-02,3.057189052806044346e-03
9.991395736866026667e-01,4.717573718917808523e-02,3.089265700664524557e-03
1.009999786444065739e+00,4.711928520245557694e-02,3.123514539431203677e-03
1.020859999201528812e+00,4.714416111759250211e-02,3.158161148062936952e-03
1.031720211958991884e+00,4.718187993330553304e-02,3.189461453937480692e-03
1.042580424716454957e+00,4.713405314532437967e-02,3.213076879251992000e-03
1.053440637473918029e+00,4.709521740295267989e-02,3.237569556072221726e-03
1.064300850231381101e+00,4.719253935991274407e-02,3.257067650194716418e-03
1.075161062988844174e+00,4.722055352189614280e-02,3.269945142760350646e-03
1.086021275746307246e+00,4.724321029016203405e-02,3.273946553614337767e-03
1.096881488503770319e+00,4.722055352189614280e-02,3.269945142760350646e-03
1.107741701261233391e+00,4.719253935991274407e-02,3.257067650194716418e-03
1.118601914018696464e+00,4.709521740295267989e-02,3.237569556072221726e-03
1.129462126776159536e+00,4.713405314532437967e-02,3.213076879251992000e-03
1.140322339533622609e+00,4.718187993330553304e-02,3.189461453937480692e-03
1.151182552291085681e+00,4.714416111759250211e-02,3.158161148062936952e-03
1.162042765048548754e+00,4.711928520245557694e-02,3.123514539431203677e-03
1.172902977806011826e+00,4.717573718917808523e-02,3.089265700664524557e-03
1.183763190563474899e+00,4.736416127721316399e-02,3.057189052806044346e-03
1.194623403320937971e+00,4.746006068887177742e-02,3.017789339296994902e-03
1.205483616078401043e+00,4.751432809989854927e-02,2.984645898570011547e-03
1.216343828835864116e+00,4.761804553229513626e-02,2.954271028980242318e-03
1.227204041593327188e+00,4.779255696388099578e-02,2.931008412161914111e-03
1.238064254350790261e+00,4.798722922017118614e-02,2.904281113308994876e-03
1.248924467108253333e+00,4.829644293801482052e-02,2.875543350378542522e-03
1.259784679865716406e+00,4.863509542084150372e-02,2.848222733413489308e-03
1.270644892623179478e+00,4.910257792066575339e-02,2.829825655834190563e-03
1.281505105380642551e+00,4.953655227597865418e-02,2.814158316290660093e-03
1.292365318138105623e+00,4.997747173794871156e-02,2.798632936365617972e-03
1.303225530895568696e+00,5.052943144371518230e-02,2.786601351302770823e-03
1.314085743653031768e+00,5.116302136314451049e-02,2.774684846382905520e-03
1.324945956410494841e+00,5.181252994354543923e-02,2.763317324368893234e-03
1.335806169167957913e+00,5.261419188572733635e-02,2.753539255709203971e-03
1.346666381925420986e+00,5.345933622341676739e-02,2.748066081016170299e-03
1.357526594682884058e+00,5.429427839887514262e-02,2.741855106293584251e-03
1.368386807440347130e+00,5.515349482635778511e-02,2.736803232080702204e-03
1.379247020197810203e+00,5.592908950965014281e-02,2.731633726400260059e-03
1.390107232955273275e+00,5.671905549969784299e-02,2.726357322747409960e-03
1.400967445712736348e+00,5.768307443490253150e-02,2.721498599875755119e-03
1.411827658470199420e+00,5.876280464210062449e-02,2.718560678925872193e-03
1.422687871227662493e+00,5.991728544404615470e-02,2.710792275820823709e-03
1.433548083985125565e+00,6.109605201558566956e-02,2.702659669791157918e-03
1.444408296742588638e+00,6.234845061620694628e-02,2.696681087591573135e-03
1.455268509500051710e+00,6.363945147861231610e-02,2.692248404775860783e-03
1.466128722257514783e+00,6.500320997311158366e-02,2.687152390761877226e-03
1.476988935014977855e+00,6.648294911570236387e-02,2.690758745795105485e-03
1.487849147772440928e+00,6.799777152339507580e-02,2.694373826007169254e-03
1.498709360529904000e+00,6.960323983938970782e-02,2.693642819971936702e-03
1.509569573287367072e+00,7.123680874569750243e-02,2.698486929730036822e-03
1.520429786044830145e+00,7.286404310283736696e-02,2.704870684717178200e-03
1.531289998802293217e+00,7.463217583730934190e-02,2.708717989240906447e-03
1.542150211559756290e+00,7.644022117571235009e-02,2.713404111415896464e-03
1.553010424317219362e+00,7.832514630916112552e-02,2.722674944285716908e-03
1.563870637074682435e+00,8.032500264586892036e-02,2.732987274652224664e-03
1.574730849832145507e+00,8.248013657926446529e-02,2.743527759467433765e-03
1.585591062589608580e+00,8.488268350535299600e-02,2.751335548262101235e-03
1.596451275347071652e+00,8.737663809289872296e-02,2.754765656671235349e-03
1.607311488104534725e+00,9.005794953439359707e-02,2.754090962529489109e-03
1.618171700861997797e+00,9.278466972160800963e-02,2.752558638435774734e-03
1.629031913619460870e+00,9.554979337652817761e-02,2.752145257128940647e-03
1.639892126376923942e+00,9.845012805098278530e-02,2.747486366519186034e-03
1.650752339134387014e+00,1.014795494240425394e-01,2.744355068225933555e-03
1.661612551891850087e+00,1.046383261466737880e-01,2.734811774281213550e-03
1.672472764649313159e+00,1.078923374288188325e-01,2.729878720579182079e-03
1.683332977406776232e+00,1.113728945850583352e-01,2.728787702315538504e-03
1.694193190164239304e+00,1.151073463745397041e-01,2.726131556893683205e-03
1.705053402921702377e+00,1.190781650887981769e-01,2.723625845436074798e-03
1.715913615679165449e+00,1.234252614817296367e-01,2.725220719125131825e-03
1.726773828436628522e+00,1.280422503080169971e-01,2.726317783323053794e-03
1.737634041194091594e+00,1.329276860648390679e-01,2.725219096273625435e-03
1.748494253951554667e+00,1.379711206345529406e-01,2.726535945119382912e-03
1.759354466709017739e+00,1.433122598168703465e-01,2.721406976555272843e-03
1.770214679466480812e+00,1.489698453249166110e-01,2.715990319718065982e-03
1.781074892223943884e+00,1.548925157172756084e-01,2.716419802214924996e-03
1.791935104981406957e+00,1.611588959389234355e-01,2.716895631490672675e-03
1.802795317738870029e+00,1.677961120224703839e-01,2.716468063027153903e-03
1.813655530496333101e+00,1.747514450247419082e-01,2.713707848651428309e-03
1.824515743253796174e+00,1.822107211534828575e-01,2.713875083888818776e-03
1.835375956011259246e+00,1.900501305908290917e-01,2.714859204431775783e-03
1.846236168768722319e+00,1.984864510459619091e-01,2.718616057285204446e-03
1.857096381526185391e+00,2.074238367264644722e-01,2.727784021738975662e-03
1.867956594283648464e+00,2.169080522693825619e-01,2.741893441533883261e-03
1.878816807041111536e+00,2.269508514721745029e-01,2.751852619755136911e-03
1.889677019798574609e+00,2.375150139900471247e-01,2.763293765707578072e-03
1.900537232556037681e+00,2.487241408304323165e-01,2.775643423741298507e-03
1.911397445313500754e+00,2.607414237421436520e-01,2.785769521968936395e-03
1.922257658070963826e+00,2.734654164070418614e-01,2.799872945098543821e-03
1.933117870828426899e+00,2.870579676993815776e-01,2.818062354013144404e-03
1.943978083585889971e+00,3.014409802361292523e-01,2.838497953407975120e-03
1.954838296343353043e+00,3.169383396017571020e-01,2.861490662467043849e-03
1.965698509100816116e+00,3.335634590649131925e-01,2.888380200607708684e-03
1.976558721858279188e+00,3.511343311012365409e-01,2.915067474447083102e-03
1.987418934615742261e+00,3.699964880324171923e-01,2.938419811693790580e-03
1.998279147373205333e+00,3.902524981377199498e-01,2.959502844708276990e-03
2.009139360130668628e+00,4.118817953900651418e-01,2.982781896531045470e-03
2.019999572888131478e+00,4.350181276649513484e-01,3.004683061919683536e-03
2.030859785645594329e+00,4.597034684678221739e-01,3.028841722464802391e-03
2.041719998403057623e+00,4.860925010196551765e-01,3.052108479854960445e-03
2.052580211160520918e+00,5.143778846446818154e-01,3.074907944829915682e-03
2.063440423917983768e+00,5.447250041278370869e-01,3.090905446715928699e-03
2.074300636675446619e+00,5.771759847393888032e-01,3.110330176252635009e-03
2.085160849432909913e+00,6.120554582229612572e-01,3.133427347558353018e-03
2.096021062190373208e+00,6.495354738850342979e-01,3.159633466415234359e-03
2.106881274947836058e+00,6.897166714440724489e-01,3.191740976660582471e-03
2.117741487705298908e+00,7.329382871616746398e-01,3.222406757741416196e-03
2.128601700462762203e+00,7.794233290388595803e-01,3.250517584964221669e-03
2.139461913220225497e+00,8.294386404162870097e-01,3.278352895362927032e-03
2.150322125977688348e+00,8.831374430469174364e-01,3.295143425381370263e-03
2.161182338735151198e+00,9.410971263413674404e-01,3.303708087503729341e-03
2.172042551492614493e+00,1.003572787750321549e+00,3.304417349470291712e-03
