#tau, F(tau), dF(tau)
6.733331909627104039e+01,2.774178281718016614e-01,1.878183666592302039e-03
6.841934037201734498e+01,2.745521689180286939e-01,1.888939589645797536e-03
6.950536164776364956e+01,2.717962479852982782e-01,1.899957941084884361e-03
7.059138292350995414e+01,2.691534643481559019e-01,1.911512269855451980e-03
7.167740419925625872e+01,2.666306159556929289e-01,1.922258894595371996e-03
7.276342547500257751e+01,2.642129739182115800e-01,1.930490337410505335e-03
7.384944675074888210e+01,2.619032897865346543e-01,1.940887925404468197e-03
7.493546802649518668e+01,2.596793892981505980e-01,1.953994243338314906e-03
7.602148930224149126e+01,2.575386827581674365e-01,1.965528888760376298e-03
7.710751057798779584e+01,2.554939567851139404e-01,1.976459654533496268e-03
7.819353185373410042e+01,2.535390608536217116e-01,1.983435426834959277e-03
7.927955312948041922e+01,2.516785269297515670e-01,1.990665746227681613e-03
8.036557440522672380e+01,2.498893714713384118e-01,1.996346942374101468e-03
8.145159568097302838e+01,2.481790398511961315e-01,2.000638353610887862e-03
8.253761695671933296e+01,2.465561104336541076e-01,2.003341280399779847e-03
8.362363823246563754e+01,2.450212306424353059e-01,2.007011329049323330e-03
8.470965950821194212e+01,2.435574056048118996e-01,2.014905317843900499e-03
8.579568078395826092e+01,2.421680342953294318e-01,2.019948849288212816e-03
8.688170205970456550e+01,2.408495558835116179e-01,2.025984676262233049e-03
8.796772333545087008e+01,2.396092538862418519e-01,2.029062710944968140e-03
8.905374461119717466e+01,2.384196127952940003e-01,2.033937198013329676e-03
9.013976588694347925e+01,2.373092811104093591e-01,2.036644000168124843e-03
9.122578716268978383e+01,2.362612639588600738e-01,2.034033424724506194e-03
9.231180843843610262e+01,2.352964407557117665e-01,2.033734799538062642e-03
9.339782971418240720e+01,2.343942557977603258e-01,2.031071655694694465e-03
9.448385098992871178e+01,2.335738080848331899e-01,2.031469107140567842e-03
9.556987226567501637e+01,2.328286233797007276e-01,2.032006678366620519e-03
9.665589354142132095e+01,2.321502851739643825e-01,2.034153103054595589e-03
9.774191481716762553e+01,2.315248738575803877e-01,2.032758378370632963e-03
9.882793609291394432e+01,2.309491523119339140e-01,2.028200801888555525e-03
9.991395736866024890e+01,2.304590525536495960e-01,2.024407455951541916e-03
1.009999786444065535e+02,2.300191281338949401e-01,2.022343464883905907e-03
1.020859999201528581e+02,2.296376337051379835e-01,2.022652225876710348e-03
1.031720211958991626e+02,2.293199105130929727e-01,2.018411435721980535e-03
1.042580424716454672e+02,2.290473451257248327e-01,2.014250817741105714e-03
1.053440637473917860e+02,2.288432447970601968e-01,2.010086500239133007e-03
1.064300850231380906e+02,2.286951466204319716e-01,2.011518518963363068e-03
1.075161062988843952e+02,2.286082299856239397e-01,2.014850493257567491e-03
1.086021275746306998e+02,2.285812000451901416e-01,2.015012197089342295e-03
1.096881488503770044e+02,2.286082299856239397e-01,2.014850493257567491e-03
1.107741701261233231e+02,2.286951466204319716e-01,2.011518518963363068e-03
1.118601914018696277e+02,2.288432447970601968e-01,2.010086500239133007e-03
1.129462126776159323e+02,2.290473451257248327e-01,2.014250817741105714e-03
1.140322339533622369e+02,2.293199105130929727e-01,2.018411435721980535e-03
1.151182552291085415e+02,2.296376337051379835e-01,2.022652225876710348e-03
1.162042765048548461e+02,2.300191281338949401e-01,2.022343464883905907e-03
1.172902977806011648e+02,2.304590525536495960e-01,2.024407455951541916e-03
1.183763190563474694e+02,2.309491523119339140e-01,2.028200801888555525e-03
1.194623403320937740e+02,2.315248738575803877e-01,2.032758378370632963e-03
1.205483616078400786e+02,2.321502851739643825e-01,2.034153103054595589e-03
1.216343828835863832e+02,2.328286233797007276e-01,2.032006678366620519e-03
1.227204041593326878e+02,2.335738080848331899e-01,2.031469107140567842e-03
1.238064254350790065e+02,2.343942557977603258e-01,2.031071655694694465e-03
1.248924467108253111e+02,2.352964407557117665e-01,2.033734799538062642e-03
1.259784679865716157e+02,2.362612639588600738e-01,2.034033424724506194e-03
1.270644892623179203e+02,2.373092811104093591e-01,2.036644000168124843e-03
1.281505105380642249e+02,2.384196127952940003e-01,2.033937198013329676e-03
1.292365318138105295e+02,2.396092538862418519e-01,2.029062710944968140e-03
1.303225530895568340e+02,2.408495558835116179e-01,2.025984676262233049e-03
1.314085743653031386e+02,2.421680342953294318e-01,2.019948849288212816e-03
1.324945956410494432e+02,2.435574056048118996e-01,2.014905317843900499e-03
1.335806169167957762e+02,2.450212306424353059e-01,2.007011329049323330e-03
1.346666381925420808e+02,2.465561104336541076e-01,2.003341280399779847e-03
1.357526594682883854e+02,2.481790398511961315e-01,2.000638353610887862e-03
1.368386807440346900e+02,2.498893714713384118e-01,1.996346942374101468e-03
1.379247020197809945e+02,2.516785269297515670e-01,1.990665746227681613e-03
1.390107232955272991e+02,2.535390608536217116e-01,1.983435426834959277e-03
1.400967445712736037e+02,2.554939567851139404e-01,1.976459654533496268e-03
1.411827658470199083e+02,2.575386827581674365e-01,1.965528888760376298e-03
1.422687871227662129e+02,2.596793892981505980e-01,1.953994243338314906e-03
1.433548083985125174e+02,2.619032897865346543e-01,1.940887925404468197e-03
1.444408296742588220e+02,2.642129739182115800e-01,1.930490337410505335e-03
1.455268509500051550e+02,2.666306159556929289e-01,1.922258894595371996e-03
1.466128722257514596e+02,2.691534643481559019e-01,1.911512269855451980e-03
1.476988935014977642e+02,2.717962479852982782e-01,1.899957941084884361e-03
1.487849147772440688e+02,2.745521689180286939e-01,1.888939589645797536e-03
1.498709360529903734e+02,2.774178281718016614e-01,1.878183666592302039e-03
1.509569573287366779e+02,2.803878845009026288e-01,1.867275964006805426e-03
1.520429786044829825e+02,2.834671935832539513e-01,1.857566944310415184e-03
1.531289998802292871e+02,2.866732358593756524e-01,1.848076100067635313e-03
1.542150211559755917e+02,2.899987278123843937e-01,1.840273403030728925e-03
1.553010424317218963e+02,2.934621210183845363e-01,1.833271923224954851e-03
1.563870637074682008e+02,2.970639010451684991e-01,1.828583551129932651e-03
1.574730849832145054e+02,3.008126462570653858e-01,1.826467971732406151e-03
1.585591062589608384e+02,3.047023679846379007e-01,1.824072976855402491e-03
1.596451275347071430e+02,3.087531363632979864e-01,1.821329551220944760e-03
1.607311488104534476e+02,3.129626854100150402e-01,1.821425585988217582e-03
1.618171700861997522e+02,3.173256738790748432e-01,1.822078445799860547e-03
1.629031913619460568e+02,3.218547265330751195e-01,1.820524393866523828e-03
1.639892126376923613e+02,3.265360856179028159e-01,1.819314400202274142e-03
1.650752339134386659e+02,3.313862604384935628e-01,1.819705523445988397e-03
1.661612551891849705e+02,3.364148004947612458e-01,1.819933394049883793e-03
1.672472764649312751e+02,3.416372439560567686e-01,1.822425549102695734e-03
1.683332977406775797e+02,3.470652444493935174e-01,1.822376537076710263e-03
1.694193190164238842e+02,3.526913566019577728e-01,1.822985665830754737e-03
1.705053402921701888e+02,3.585295000237928575e-01,1.820933376545862473e-03
1.715913615679165218e+02,3.645709344946388430e-01,1.823199076252036976e-03
1.726773828436628264e+02,3.708536961582198921e-01,1.827199477110863241e-03
1.737634041194091310e+02,3.773611138536698828e-01,1.832776887960486760e-03
1.748494253951554356e+02,3.841085638944090608e-01,1.838224814514070838e-03
1.759354466709017402e+02,3.910994452549829137e-01,1.842472719728875620e-03
1.770214679466480447e+02,3.983499435284657553e-01,1.846120639826017177e-03
1.781074892223943493e+02,4.058917824772827476e-01,1.852307281024948623e-03
1.791935104981406539e+02,4.137053775338141448e-01,1.858621520432298139e-03
1.802795317738869585e+02,4.218242328757234594e-01,1.867622068534434627e-03
1.813655530496332631e+02,4.302562794436170512e-01,1.875522042742828284e-03
1.824515743253795677e+02,4.390149512797462683e-01,1.882525985049893344e-03
1.835375956011259007e+02,4.481282494601294686e-01,1.885223955686347441e-03
1.846236168768722052e+02,4.576123595778408548e-01,1.887673619048671784e-03
1.857096381526185098e+02,4.674714898870795943e-01,1.886559620368104869e-03
1.867956594283648144e+02,4.777192362860278596e-01,1.883539938425308861e-03
1.878816807041111190e+02,4.883704895203140328e-01,1.880803908212015261e-03
1.889677019798574236e+02,4.994548692252636091e-01,1.874038866039609346e-03
1.900537232556037281e+02,5.109845145956822821e-01,1.861168974902961811e-03
1.911397445313500327e+02,5.229720503941677201e-01,1.847080900054984178e-03
1.922257658070963373e+02,5.354590735949206204e-01,1.835380152139493666e-03
1.933117870828426419e+02,5.484779553840888333e-01,1.821134515199325770e-03
1.943978083585889465e+02,5.620277246260884096e-01,1.807823241877667920e-03
1.954838296343352511e+02,5.761425329223055503e-01,1.795426001555442330e-03
1.965698509100815841e+02,5.908560463063343704e-01,1.783450682900905755e-03
1.976558721858278886e+02,6.061923813118551552e-01,1.766353366636912907e-03
1.987418934615741932e+02,6.221903833622461910e-01,1.749102364050021674e-03
1.998279147373204978e+02,6.388793483809712681e-01,1.732308613396174894e-03
2.009139360130668024e+02,6.562869537321872615e-01,1.715205140588367148e-03
2.019999572888131070e+02,6.744599757798785955e-01,1.700592490689036181e-03
2.030859785645594116e+02,6.934408207778989253e-01,1.685188463781475254e-03
2.041719998403057161e+02,7.132777217936097092e-01,1.676520383546682832e-03
2.052580211160520207e+02,7.340203685977481074e-01,1.665123526209629379e-03
2.063440423917983253e+02,7.556970859781939609e-01,1.653533477183181206e-03
2.074300636675446299e+02,7.783625812395380539e-01,1.641177288842527978e-03
2.085160849432909345e+02,8.020796544829075225e-01,1.628244600332397337e-03
2.096021062190372675e+02,8.268926542333255858e-01,1.617732477530340121e-03
2.106881274947835720e+02,8.528549929479370961e-01,1.606101849578220895e-03
2.117741487705298766e+02,8.800500264310733289e-01,1.592434572993216453e-03
2.128601700462761812e+02,9.085509135634298739e-01,1.582630652744250813e-03
2.139461913220224858e+02,9.384321080731472531e-01,1.576578160265276014e-03
2.150322125977687904e+02,9.697730812222193908e-01,1.573047423559384775e-03
2.161182338735150950e+02,1.002660425933593169e+00,1.569931830177303742e-03
2.172042551492613995e+02,1.037178792859045684e+00,1.570325618537010475e-03
