#tau, F(tau), dF(tau)
1.520429786044829790e+01,2.721463344638695436e-01,4.233559773679206875e-04
1.547580317938487582e+01,2.685673510353037141e-01,4.235232745659531749e-04
1.574730849832145196e+01,2.651248884974215514e-01,4.237046223413499027e-04
1.601881381725802811e+01,2.618118648728425257e-01,4.239973774647386780e-04
1.629031913619460425e+01,2.586185381654351190e-01,4.243278746062587319e-04
1.656182445513118040e+01,2.555376844777976775e-01,4.248784400103897303e-04
1.683332977406776010e+01,2.525733992964131480e-01,4.253514751867651811e-04
1.710483509300433624e+01,2.497233182224971870e-01,4.259518260650670867e-04
1.737634041194091239e+01,2.469932790492055108e-01,4.267477196346035340e-04
1.764784573087748853e+01,2.443732828659003486e-01,4.274625638898963461e-04
1.791935104981406468e+01,2.418574632710422390e-01,4.282938626478475239e-04
1.819085636875064438e+01,2.394460682039581123e-01,4.292390126900463214e-04
1.846236168768722052e+01,2.371295183436397114e-01,4.300847507173818246e-04
1.873386700662379667e+01,2.349062643497690783e-01,4.308937776951889641e-04
1.900537232556037281e+01,2.327806103817469108e-01,4.317062825359218128e-04
1.927687764449694896e+01,2.307494325162439963e-01,4.323618812032446810e-04
1.954838296343352511e+01,2.288133803318594117e-01,4.331599770002987691e-04
1.981988828237010480e+01,2.269670631115529857e-01,4.342094933407932554e-04
2.009139360130668095e+01,2.252078230803690462e-01,4.351156416116326630e-04
2.036289892024325709e+01,2.235315350215423547e-01,4.360239783783533864e-04
2.063440423917983324e+01,2.219376166703184994e-01,4.370173723154839921e-04
2.090590955811640939e+01,2.204210705346994204e-01,4.380786889822230017e-04
2.117741487705298553e+01,2.189814730984142865e-01,4.391100447148434702e-04
2.144892019598956523e+01,2.176118259654402920e-01,4.402608571974734198e-04
2.172042551492614137e+01,2.163135287027916354e-01,4.416351511811590180e-04
2.199193083386271752e+01,2.150836088432885596e-01,4.430504917617728044e-04
2.226343615279929367e+01,2.139226155557133469e-01,4.446178719960661900e-04
2.253494147173586981e+01,2.128370788439204742e-01,4.462518656743368409e-04
2.280644679067244596e+01,2.118203368811091836e-01,4.477408201491162834e-04
2.307795210960902565e+01,2.108719672729062189e-01,4.492126943075480812e-04
2.334945742854560180e+01,2.099939888736946370e-01,4.508937289095449807e-04
2.362096274748217795e+01,2.091806502764186892e-01,4.528891674019473322e-04
2.389246806641875409e+01,2.084329387507964371e-01,4.549999968354476675e-04
2.416397338535533024e+01,2.077505710177326437e-01,4.569496260795224323e-04
2.443547870429190638e+01,2.071277620132494779e-01,4.588863770350773506e-04
2.470698402322848608e+01,2.065692197798141561e-01,4.609761934269812861e-04
2.497848934216506223e+01,2.060695631365153657e-01,4.628790861845311078e-04
2.524999466110163837e+01,2.056277784490463945e-01,4.647842823875410179e-04
2.552149998003821452e+01,2.052497192171265916e-01,4.663635890868546210e-04
2.579300529897479066e+01,2.049285816939328264e-01,4.676472099621992824e-04
2.606451061791136681e+01,2.046699680741655980e-01,4.685756761744801148e-04
2.633601593684794651e+01,2.044679822260035140e-01,4.694280666593480503e-04
2.660752125578452265e+01,2.043241213215367391e-01,4.699468624209931296e-04
2.687902657472109880e+01,2.042361471754381985e-01,4.703224763792860762e-04
2.715053189365767494e+01,2.042088009261489590e-01,4.704646700448302486e-04
2.742203721259425109e+01,2.042361471754381985e-01,4.703224763792860762e-04
2.769354253153083079e+01,2.043241213215367391e-01,4.699468624209931296e-04
2.796504785046740693e+01,2.044679822260035140e-01,4.694280666593480503e-04
2.823655316940398308e+01,2.046699680741655980e-01,4.685756761744801148e-04
2.850805848834055922e+01,2.049285816939328264e-01,4.676472099621992824e-04
2.877956380727713537e+01,2.052497192171265916e-01,4.663635890868546210e-04
2.905106912621371151e+01,2.056277784490463945e-01,4.647842823875410179e-04
2.932257444515029121e+01,2.060695631365153657e-01,4.628790861845311078e-04
2.959407976408686736e+01,2.065692197798141561e-01,4.609761934269812861e-04
2.986558508302344350e+01,2.071277620132494779e-01,4.588863770350773506e-04
3.013709040196001965e+01,2.077505710177326437e-01,4.569496260795224323e-04
3.040859572089659579e+01,2.084329387507964371e-01,4.549999968354476675e-04
3.068010103983317194e+01,2.091806502764186892e-01,4.528891674019473322e-04
3.095160635876975164e+01,2.099939888736946370e-01,4.508937289095449807e-04
3.122311167770632778e+01,2.108719672729062189e-01,4.492126943075480812e-04
3.149461699664290393e+01,2.118203368811091836e-01,4.477408201491162834e-04
3.176612231557948007e+01,2.128370788439204742e-01,4.462518656743368409e-04
3.203762763451605622e+01,2.139226155557133469e-01,4.446178719960661900e-04
3.230913295345263236e+01,2.150836088432885596e-01,4.430504917617728044e-04
3.258063827238920851e+01,2.163135287027916354e-01,4.416351511811590180e-04
3.285214359132578466e+01,2.176118259654402920e-01,4.402608571974734198e-04
3.312364891026236080e+01,2.189814730984142865e-01,4.391100447148434702e-04
3.339515422919894405e+01,2.204210705346994204e-01,4.380786889822230017e-04
3.366665954813552020e+01,2.219376166703184994e-01,4.370173723154839921e-04
3.393816486707209634e+01,2.235315350215423547e-01,4.360239783783533864e-04
3.420967018600867249e+01,2.252078230803690462e-01,4.351156416116326630e-04
3.448117550494524863e+01,2.269670631115529857e-01,4.342094933407932554e-04
3.475268082388182478e+01,2.288133803318594117e-01,4.331599770002987691e-04
3.502418614281840092e+01,2.307494325162439963e-01,4.323618812032446810e-04
3.529569146175497707e+01,2.327806103817469108e-01,4.317062825359218128e-04
3.556719678069155322e+01,2.349062643497690783e-01,4.308937776951889641e-04
3.583870209962812936e+01,2.371295183436397114e-01,4.300847507173818246e-04
3.611020741856470551e+01,2.394460682039581123e-01,4.292390126900463214e-04
3.638171273750128876e+01,2.418574632710422390e-01,4.282938626478475239e-04
3.665321805643786490e+01,2.443732828659003486e-01,4.274625638898963461e-04
3.692472337537444105e+01,2.469932790492055108e-01,4.267477196346035340e-04
3.719622869431101719e+01,2.497233182224971870e-01,4.259518260650670867e-04
3.746773401324759334e+01,2.525733992964131480e-01,4.253514751867651811e-04
3.773923933218416948e+01,2.555376844777976775e-01,4.248784400103897303e-04
3.801074465112074563e+01,2.586185381654351190e-01,4.243278746062587319e-04
3.828224997005732178e+01,2.618118648728425257e-01,4.239973774647386780e-04
3.855375528899389792e+01,2.651248884974215514e-01,4.237046223413499027e-04
3.882526060793047407e+01,2.685673510353037141e-01,4.235232745659531749e-04
3.909676592686705021e+01,2.721463344638695436e-01,4.233559773679206875e-04
3.936827124580362636e+01,2.758608717075537453e-01,4.234731180268370586e-04
3.963977656474020961e+01,2.797193601684462294e-01,4.237190518767511315e-04
3.991128188367678575e+01,2.837310986932025658e-01,4.240216309758261786e-04
4.018278720261336190e+01,2.878962544445368144e-01,4.243880578967121537e-04
4.045429252154993804e+01,2.922242867004338773e-01,4.247086021699690399e-04
4.072579784048651419e+01,2.967208801150529873e-01,4.246506456343146691e-04
4.099730315942309034e+01,3.013834335692568978e-01,4.246828884980055944e-04
4.126880847835966648e+01,3.062217597387146273e-01,4.246077702180042529e-04
4.154031379729624263e+01,3.112438633614226791e-01,4.247783769375438451e-04
4.181181911623281877e+01,3.164540278416788643e-01,4.247348008741439829e-04
4.208332443516939492e+01,3.218597003344711993e-01,4.246617819800880557e-04
4.235482975410597106e+01,3.274684990841389975e-01,4.246457924228818400e-04
4.262633507304254721e+01,3.332913917597312148e-01,4.247438394725469731e-04
4.289784039197913046e+01,3.393329708482811236e-01,4.247750598434009168e-04
4.316934571091570660e+01,3.456135909344406065e-01,4.250252357989121790e-04
4.344085102985228275e+01,3.521302851605171980e-01,4.252880894442793601e-04
4.371235634878885890e+01,3.588989665193278444e-01,4.256859390318260125e-04
4.398386166772543504e+01,3.659186208156171571e-01,4.260568325030402608e-04
4.425536698666201119e+01,3.732077206511359990e-01,4.263542485241293267e-04
4.452687230559858733e+01,3.807775500700005811e-01,4.270137010845264920e-04
4.479837762453516348e+01,3.886358748460614354e-01,4.278488768907167100e-04
4.506988294347173962e+01,3.967982562572983651e-01,4.288885277245147939e-04
4.534138826240831577e+01,4.052779831784945053e-01,4.299864433748029494e-04
4.561289358134489191e+01,4.141002365969443932e-01,4.310588358209945068e-04
4.588439890028147516e+01,4.232776939533430816e-01,4.321706037980521968e-04
4.615590421921805131e+01,4.328187863067038399e-01,4.332345438714714113e-04
4.642740953815462746e+01,4.427395287425067716e-01,4.342148576021101361e-04
4.669891485709120360e+01,4.530589093743613294e-01,4.351971424317577003e-04
4.697042017602777975e+01,4.637965838448339650e-01,4.362823726203702364e-04
4.724192549496435589e+01,4.749684662686392556e-01,4.374362204053441807e-04
4.751343081390093204e+01,4.866017233914822215e-01,4.385670075121692762e-04
4.778493613283750818e+01,4.987114559524569724e-01,4.396927568886118353e-04
4.805644145177408433e+01,5.113193109620255417e-01,4.404390327081984433e-04
4.832794677071066047e+01,5.244504918454324649e-01,4.412047471295626436e-04
4.859945208964723662e+01,5.381340557455110973e-01,4.419602902764248353e-04
4.887095740858381276e+01,5.523908587350541133e-01,4.429712074388393920e-04
4.914246272752039602e+01,5.672515342227505419e-01,4.439939651823055552e-04
4.941396804645697216e+01,5.827452627601524826e-01,4.451011290682623639e-04
4.968547336539354831e+01,5.989067221961008602e-01,4.462839141041396139e-04
4.995697868433012445e+01,6.157694965294669975e-01,4.475504090472251376e-04
5.022848400326670060e+01,6.333657225114653899e-01,4.487853175883273205e-04
5.049998932220327674e+01,6.517314018298819844e-01,4.498426874191395627e-04
5.077149464113985289e+01,6.709036019750329594e-01,4.508615858118847786e-04
5.104299996007642903e+01,6.909261723070621031e-01,4.519024991096782943e-04
5.131450527901300518e+01,7.118452564663075854e-01,4.529175087053542085e-04
5.158601059794958132e+01,7.337033070506427945e-01,4.539846221318704841e-04
5.185751591688615747e+01,7.565484590683021482e-01,4.550495286259340012e-04
5.212902123582273362e+01,7.804361903460501626e-01,4.560078787084782402e-04
5.240052655475931687e+01,8.054207894993997696e-01,4.569254569195524938e-04
5.267203187369589301e+01,8.315598883981343281e-01,4.579041953621634841e-04
5.294353719263246916e+01,8.589184392926174638e-01,4.588560991572046902e-04
5.321504251156904530e+01,8.875620002578116230e-01,4.597850761115343282e-04
5.348654783050562145e+01,9.175647904166610580e-01,4.605827289825432914e-04
5.375805314944219759e+01,9.489982802434649978e-01,4.612136644976024815e-04
5.402955846837877374e+01,9.819456640404168324e-01,4.616833243478926240e-04
5.430106378731534988e+01,1.016489008602822430e+00,4.618682159749587187e-04
